"country.name","year","ccode","gdp_gk_1990","population"
"Indonesia (including Timor until 1999)",1940,850,NA,NA
"Indonesia (including Timor until 1999)",1941,850,NA,NA
"Indonesia (including Timor until 1999)",1942,850,NA,NA
"Indonesia (including Timor until 1999)",1943,850,NA,NA
"Indonesia (including Timor until 1999)",1944,850,NA,NA
"Indonesia (including Timor until 1999)",1945,850,NA,NA
"Indonesia (including Timor until 1999)",1946,850,NA,NA
"Indonesia (including Timor until 1999)",1947,850,NA,NA
"Indonesia (including Timor until 1999)",1948,850,NA,NA
"Indonesia (including Timor until 1999)",1949,850,NA,NA
"Indonesia (including Timor until 1999)",1950,850,NA,NA
"Indonesia (including Timor until 1999)",1951,850,NA,NA
"Indonesia (including Timor until 1999)",1952,850,NA,NA
"Indonesia (including Timor until 1999)",1953,850,NA,NA
"Indonesia (including Timor until 1999)",1954,850,NA,NA
"Indonesia (including Timor until 1999)",1955,850,NA,NA
"Indonesia (including Timor until 1999)",1956,850,NA,NA
"Indonesia (including Timor until 1999)",1957,850,NA,NA
"Indonesia (including Timor until 1999)",1958,850,NA,NA
"Indonesia (including Timor until 1999)",1959,850,NA,NA
"Indonesia (including Timor until 1999)",1960,850,NA,NA
"Indonesia (including Timor until 1999)",1961,850,NA,NA
"Indonesia (including Timor until 1999)",1962,850,NA,NA
"Indonesia (including Timor until 1999)",1963,850,NA,NA
"Indonesia (including Timor until 1999)",1964,850,NA,NA
"Indonesia (including Timor until 1999)",1965,850,NA,NA
"Indonesia (including Timor until 1999)",1966,850,NA,NA
"Indonesia (including Timor until 1999)",1967,850,NA,NA
"Indonesia (including Timor until 1999)",1968,850,NA,NA
"Indonesia (including Timor until 1999)",1969,850,NA,NA
"Indonesia (including Timor until 1999)",1970,850,NA,NA
"Indonesia (including Timor until 1999)",1971,850,NA,NA
"Indonesia (including Timor until 1999)",1972,850,NA,NA
"Indonesia (including Timor until 1999)",1973,850,NA,NA
"Indonesia (including Timor until 1999)",1974,850,NA,NA
"Indonesia (including Timor until 1999)",1975,850,NA,NA
"Indonesia (including Timor until 1999)",1976,850,NA,NA
"Indonesia (including Timor until 1999)",1977,850,NA,NA
"Indonesia (including Timor until 1999)",1978,850,NA,NA
"Indonesia (including Timor until 1999)",1979,850,NA,NA
"Indonesia (including Timor until 1999)",1980,850,NA,NA
"Indonesia (including Timor until 1999)",1981,850,NA,NA
"Indonesia (including Timor until 1999)",1982,850,NA,NA
"Indonesia (including Timor until 1999)",1983,850,NA,NA
"Indonesia (including Timor until 1999)",1984,850,NA,NA
"Indonesia (including Timor until 1999)",1985,850,NA,NA
"Indonesia (including Timor until 1999)",1986,850,NA,NA
"Indonesia (including Timor until 1999)",1987,850,NA,NA
"Indonesia (including Timor until 1999)",1988,850,NA,NA
"Indonesia (including Timor until 1999)",1989,850,NA,NA
"Indonesia (including Timor until 1999)",1990,850,NA,NA
"Indonesia (including Timor until 1999)",1991,850,NA,NA
"Indonesia (including Timor until 1999)",1992,850,NA,NA
"Indonesia (including Timor until 1999)",1993,850,NA,NA
"Indonesia (including Timor until 1999)",1994,850,NA,NA
"Indonesia (including Timor until 1999)",1995,850,NA,NA
"Indonesia (including Timor until 1999)",1996,850,NA,NA
"Indonesia (including Timor until 1999)",1997,850,NA,NA
"Indonesia (including Timor until 1999)",1998,850,NA,NA
"Indonesia (including Timor until 1999)",1999,850,NA,NA
"Indonesia (including Timor until 1999)",2000,850,NA,NA
"Indonesia (including Timor until 1999)",2001,850,NA,NA
"Indonesia (including Timor until 1999)",2002,850,NA,NA
"Indonesia (including Timor until 1999)",2003,850,NA,NA
"Indonesia (including Timor until 1999)",2004,850,NA,NA
"Indonesia (including Timor until 1999)",2005,850,NA,NA
"Indonesia (including Timor until 1999)",2006,850,NA,NA
"Indonesia (including Timor until 1999)",2007,850,NA,NA
"Indonesia (including Timor until 1999)",2008,850,NA,NA
"Iran",1820,630,NA,NA
"Iran",1821,630,NA,NA
"Iran",1822,630,NA,NA
"Iran",1823,630,NA,NA
"Iran",1824,630,NA,NA
"Iran",1825,630,NA,NA
"Iran",1826,630,NA,NA
"Iran",1827,630,NA,NA
"Iran",1828,630,NA,NA
"Iran",1829,630,NA,NA
"Iran",1830,630,NA,NA
"Iran",1831,630,NA,NA
"Iran",1832,630,NA,NA
"Iran",1833,630,NA,NA
"Iran",1834,630,NA,NA
"Iran",1835,630,NA,NA
"Iran",1836,630,NA,NA
"Iran",1837,630,NA,NA
"Iran",1838,630,NA,NA
"Iran",1839,630,NA,NA
"Iran",1840,630,NA,NA
"Iran",1841,630,NA,NA
"Iran",1842,630,NA,NA
"Iran",1843,630,NA,NA
"Iran",1844,630,NA,NA
"Iran",1845,630,NA,NA
"Iran",1846,630,NA,NA
"Iran",1847,630,NA,NA
"Iran",1848,630,NA,NA
"Iran",1849,630,NA,NA
"Iran",1850,630,NA,NA
"Iran",1851,630,NA,NA
"Iran",1852,630,NA,NA
"Iran",1853,630,NA,NA
"Iran",1854,630,NA,NA
"Iran",1855,630,NA,NA
"Iran",1856,630,NA,NA
"Iran",1857,630,NA,NA
"Iran",1858,630,NA,NA
"Iran",1859,630,NA,NA
"Iran",1860,630,NA,NA
"Iran",1861,630,NA,NA
"Iran",1862,630,NA,NA
"Iran",1863,630,NA,NA
"Iran",1864,630,NA,NA
"Iran",1865,630,NA,NA
"Iran",1866,630,NA,NA
"Iran",1867,630,NA,NA
"Iran",1868,630,NA,NA
"Iran",1869,630,NA,NA
"Iran",1870,630,NA,NA
"Iran",1871,630,NA,NA
"Iran",1872,630,NA,NA
"Iran",1873,630,NA,NA
"Iran",1874,630,NA,NA
"Iran",1875,630,NA,NA
"Iran",1876,630,NA,NA
"Iran",1877,630,NA,NA
"Iran",1878,630,NA,NA
"Iran",1879,630,NA,NA
"Iran",1880,630,NA,NA
"Iran",1881,630,NA,NA
"Iran",1882,630,NA,NA
"Iran",1883,630,NA,NA
"Iran",1884,630,NA,NA
"Iran",1885,630,NA,NA
"Iran",1886,630,NA,NA
"Iran",1887,630,NA,NA
"Iran",1888,630,NA,NA
"Iran",1889,630,NA,NA
"Iran",1890,630,NA,NA
"Iran",1891,630,NA,NA
"Iran",1892,630,NA,NA
"Iran",1893,630,NA,NA
"Iran",1894,630,NA,NA
"Iran",1895,630,NA,NA
"Iran",1896,630,NA,NA
"Iran",1897,630,NA,NA
"Iran",1898,630,NA,NA
"Iran",1899,630,NA,NA
"Iran",1900,630,NA,NA
"Iran",1901,630,NA,NA
"Iran",1902,630,NA,NA
"Iran",1903,630,NA,NA
"Iran",1904,630,NA,NA
"Iran",1905,630,NA,NA
"Iran",1906,630,NA,NA
"Iran",1907,630,NA,NA
"Iran",1908,630,NA,NA
"Iran",1909,630,NA,NA
"Iran",1910,630,NA,NA
"Iran",1911,630,NA,NA
"Iran",1912,630,NA,NA
"Iran",1913,630,NA,NA
"Iran",1914,630,NA,NA
"Iran",1915,630,NA,NA
"Iran",1916,630,NA,NA
"Iran",1917,630,NA,NA
"Iran",1918,630,NA,NA
"Iran",1919,630,NA,NA
"Iran",1920,630,NA,NA
"Iran",1921,630,NA,NA
"Iran",1922,630,NA,NA
"Iran",1923,630,NA,NA
"Iran",1924,630,NA,NA
"Iran",1925,630,NA,NA
"Iran",1926,630,NA,NA
"Iran",1927,630,NA,NA
"Iran",1928,630,NA,NA
"Iran",1929,630,NA,NA
"Iran",1930,630,NA,NA
"Iran",1931,630,NA,NA
"Iran",1932,630,NA,NA
"Iran",1933,630,NA,NA
"Iran",1934,630,NA,NA
"Iran",1935,630,NA,NA
"Iran",1936,630,NA,NA
"Iran",1937,630,NA,NA
"Iran",1938,630,NA,NA
"Iran",1939,630,NA,NA
"Iran",1940,630,NA,NA
"Iran",1941,630,NA,NA
"Iran",1942,630,NA,NA
"Iran",1943,630,NA,NA
"Iran",1944,630,NA,NA
"Iran",1945,630,NA,NA
"Iran",1946,630,NA,NA
"Iran",1947,630,NA,NA
"Iran",1948,630,NA,NA
"Iran",1949,630,NA,NA
"Iran",1950,630,NA,NA
"Iran",1951,630,NA,NA
"Iran",1952,630,NA,NA
"Iran",1953,630,NA,NA
"Iran",1954,630,NA,NA
"Iran",1955,630,NA,NA
"Iran",1956,630,NA,NA
"Iran",1957,630,NA,NA
"Iran",1958,630,NA,NA
"Iran",1959,630,NA,NA
"Iran",1960,630,NA,NA
"Iran",1961,630,NA,NA
"Iran",1962,630,NA,NA
"Iran",1963,630,NA,NA
"Iran",1964,630,NA,NA
"Iran",1965,630,NA,NA
"Iran",1966,630,NA,NA
"Iran",1967,630,NA,NA
"Iran",1968,630,NA,NA
"Iran",1969,630,NA,NA
"Iran",1970,630,NA,NA
"Iran",1971,630,NA,NA
"Iran",1972,630,NA,NA
"Iran",1973,630,NA,NA
"Iran",1974,630,NA,NA
"Iran",1975,630,NA,NA
"Iran",1976,630,NA,NA
"Iran",1977,630,NA,NA
"Iran",1978,630,NA,NA
"Iran",1979,630,NA,NA
"Iran",1980,630,NA,NA
"Iran",1981,630,NA,NA
"Iran",1982,630,NA,NA
"Iran",1983,630,NA,NA
"Iran",1984,630,NA,NA
"Iran",1985,630,NA,NA
"Iran",1986,630,NA,NA
"Iran",1987,630,NA,NA
"Iran",1988,630,NA,NA
"Iran",1989,630,NA,NA
"Iran",1990,630,NA,NA
"Iran",1991,630,NA,NA
"Iran",1992,630,NA,NA
"Iran",1993,630,NA,NA
"Iran",1994,630,NA,NA
"Iran",1995,630,NA,NA
"Iran",1996,630,NA,NA
"Iran",1997,630,NA,NA
"Iran",1998,630,NA,NA
"Iran",1999,630,NA,NA
"Iran",2000,630,NA,NA
"Iran",2001,630,NA,NA
"Iran",2002,630,NA,NA
"Iran",2003,630,NA,NA
"Iran",2004,630,NA,NA
"Iran",2005,630,NA,NA
"Iran",2006,630,NA,NA
"Iran",2007,630,NA,NA
"Iran",2008,630,NA,NA
"Iraq",1820,645,643,NA
"Iraq",1821,645,NA,NA
"Iraq",1822,645,NA,NA
"Iraq",1823,645,NA,NA
"Iraq",1824,645,NA,NA
"Iraq",1825,645,NA,NA
"Iraq",1826,645,NA,NA
"Iraq",1827,645,NA,NA
"Iraq",1828,645,NA,NA
"Iraq",1829,645,NA,NA
"Iraq",1830,645,NA,NA
"Iraq",1831,645,NA,NA
"Iraq",1832,645,NA,NA
"Iraq",1833,645,NA,NA
"Iraq",1834,645,NA,NA
"Iraq",1835,645,NA,NA
"Iraq",1836,645,NA,NA
"Iraq",1837,645,NA,NA
"Iraq",1838,645,NA,NA
"Iraq",1839,645,NA,NA
"Iraq",1840,645,NA,NA
"Iraq",1841,645,NA,NA
"Iraq",1842,645,NA,NA
"Iraq",1843,645,NA,NA
"Iraq",1844,645,NA,NA
"Iraq",1845,645,NA,NA
"Iraq",1846,645,NA,NA
"Iraq",1847,645,NA,NA
"Iraq",1848,645,NA,NA
"Iraq",1849,645,NA,NA
"Iraq",1850,645,NA,NA
"Iraq",1851,645,NA,NA
"Iraq",1852,645,NA,NA
"Iraq",1853,645,NA,NA
"Iraq",1854,645,NA,NA
"Iraq",1855,645,NA,NA
"Iraq",1856,645,NA,NA
"Iraq",1857,645,NA,NA
"Iraq",1858,645,NA,NA
"Iraq",1859,645,NA,NA
"Iraq",1860,645,NA,NA
"Iraq",1861,645,NA,NA
"Iraq",1862,645,NA,NA
"Iraq",1863,645,NA,NA
"Iraq",1864,645,NA,NA
"Iraq",1865,645,NA,NA
"Iraq",1866,645,NA,NA
"Iraq",1867,645,NA,NA
"Iraq",1868,645,NA,NA
"Iraq",1869,645,NA,NA
"Iraq",1870,645,NA,NA
"Iraq",1871,645,NA,NA
"Iraq",1872,645,NA,NA
"Iraq",1873,645,NA,NA
"Iraq",1874,645,NA,NA
"Iraq",1875,645,NA,NA
"Iraq",1876,645,NA,NA
"Iraq",1877,645,NA,NA
"Iraq",1878,645,NA,NA
"Iraq",1879,645,NA,NA
"Iraq",1880,645,NA,NA
"Iraq",1881,645,NA,NA
"Iraq",1882,645,NA,NA
"Iraq",1883,645,NA,NA
"Iraq",1884,645,NA,NA
"Iraq",1885,645,NA,NA
"Iraq",1886,645,NA,NA
"Iraq",1887,645,NA,NA
"Iraq",1888,645,NA,NA
"Iraq",1889,645,NA,NA
"Iraq",1890,645,NA,NA
"Iraq",1891,645,NA,NA
"Iraq",1892,645,NA,NA
"Iraq",1893,645,NA,NA
"Iraq",1894,645,NA,NA
"Iraq",1895,645,NA,NA
"Iraq",1896,645,NA,NA
"Iraq",1897,645,NA,NA
"Iraq",1898,645,NA,NA
"Iraq",1899,645,NA,NA
"Iraq",1900,645,NA,NA
"Iraq",1901,645,NA,NA
"Iraq",1902,645,NA,NA
"Iraq",1903,645,NA,NA
"Iraq",1904,645,NA,NA
"Iraq",1905,645,NA,NA
"Iraq",1906,645,NA,NA
"Iraq",1907,645,NA,NA
"Iraq",1908,645,NA,NA
"Iraq",1909,645,NA,NA
"Iraq",1910,645,NA,NA
"Iraq",1911,645,NA,NA
"Iraq",1912,645,NA,NA
"Iraq",1913,645,NA,NA
"Iraq",1914,645,NA,NA
"Iraq",1915,645,NA,NA
"Iraq",1916,645,NA,NA
"Iraq",1917,645,NA,NA
"Iraq",1918,645,NA,NA
"Iraq",1919,645,NA,NA
"Iraq",1920,645,NA,NA
"Iraq",1921,645,NA,NA
"Iraq",1922,645,NA,NA
"Iraq",1923,645,NA,NA
"Iraq",1924,645,NA,NA
"Iraq",1925,645,NA,NA
"Iraq",1926,645,NA,NA
"Iraq",1927,645,NA,NA
"Iraq",1928,645,NA,NA
"Iraq",1929,645,NA,NA
"Iraq",1930,645,NA,NA
"Iraq",1931,645,NA,NA
"Iraq",1932,645,NA,NA
"Iraq",1933,645,NA,NA
"Iraq",1934,645,NA,NA
"Iraq",1935,645,NA,NA
"Iraq",1936,645,NA,NA
"Iraq",1937,645,NA,NA
"Iraq",1938,645,NA,NA
"Iraq",1939,645,NA,NA
"Iraq",1940,645,NA,NA
"Iraq",1941,645,NA,NA
"Iraq",1942,645,NA,NA
"Iraq",1943,645,NA,NA
"Iraq",1944,645,NA,NA
"Iraq",1945,645,NA,NA
"Iraq",1946,645,NA,NA
"Iraq",1947,645,NA,NA
"Iraq",1948,645,NA,NA
"Iraq",1949,645,NA,NA
"Iraq",1950,645,NA,NA
"Iraq",1951,645,NA,NA
"Iraq",1952,645,NA,NA
"Iraq",1953,645,NA,NA
"Iraq",1954,645,NA,NA
"Iraq",1955,645,NA,NA
"Iraq",1956,645,NA,NA
"Iraq",1957,645,NA,NA
"Iraq",1958,645,NA,NA
"Iraq",1959,645,NA,NA
"Iraq",1960,645,NA,NA
"Iraq",1961,645,NA,NA
"Iraq",1962,645,NA,NA
"Iraq",1963,645,NA,NA
"Iraq",1964,645,NA,NA
"Iraq",1965,645,NA,NA
"Iraq",1966,645,NA,NA
"Iraq",1967,645,NA,NA
"Iraq",1968,645,NA,NA
"Iraq",1969,645,NA,NA
"Iraq",1970,645,NA,NA
"Iraq",1971,645,NA,NA
"Iraq",1972,645,NA,NA
"Iraq",1973,645,NA,NA
"Iraq",1974,645,NA,NA
"Iraq",1975,645,NA,NA
"Iraq",1976,645,NA,NA
"Iraq",1977,645,NA,NA
"Iraq",1978,645,NA,NA
"Iraq",1979,645,NA,NA
"Iraq",1980,645,NA,NA
"Iraq",1981,645,NA,NA
"Iraq",1982,645,NA,NA
"Iraq",1983,645,NA,NA
"Iraq",1984,645,NA,NA
"Iraq",1985,645,NA,NA
"Iraq",1986,645,NA,NA
"Iraq",1987,645,NA,NA
"Iraq",1988,645,NA,NA
"Iraq",1989,645,NA,NA
"Iraq",1990,645,NA,NA
"Iraq",1991,645,NA,NA
"Iraq",1992,645,NA,NA
"Iraq",1993,645,NA,NA
"Iraq",1994,645,NA,NA
"Iraq",1995,645,NA,NA
"Iraq",1996,645,NA,NA
"Iraq",1997,645,NA,NA
"Iraq",1998,645,NA,NA
"Iraq",1999,645,NA,NA
"Iraq",2000,645,NA,NA
"Iraq",2001,645,NA,NA
"Iraq",2002,645,NA,NA
"Iraq",2003,645,NA,NA
"Iraq",2004,645,NA,NA
"Iraq",2005,645,NA,NA
"Iraq",2006,645,NA,NA
"Iraq",2007,645,NA,NA
"Iraq",2008,645,NA,NA
"Ireland",1820,205,NA,NA
"Ireland",1821,205,NA,NA
"Ireland",1822,205,NA,NA
"Ireland",1823,205,NA,NA
"Ireland",1824,205,NA,NA
"Ireland",1825,205,NA,NA
"Ireland",1826,205,NA,NA
"Ireland",1827,205,NA,NA
"Ireland",1828,205,NA,NA
"Ireland",1829,205,NA,NA
"Ireland",1830,205,NA,NA
"Ireland",1831,205,NA,NA
"Ireland",1832,205,NA,NA
"Ireland",1833,205,NA,NA
"Ireland",1834,205,NA,NA
"Ireland",1835,205,NA,NA
"Ireland",1836,205,NA,NA
"Ireland",1837,205,NA,NA
"Ireland",1838,205,NA,NA
"Ireland",1839,205,NA,NA
"Ireland",1840,205,NA,NA
"Ireland",1841,205,NA,NA
"Ireland",1842,205,NA,NA
"Ireland",1843,205,NA,NA
"Ireland",1844,205,NA,NA
"Ireland",1845,205,NA,NA
"Ireland",1846,205,NA,NA
"Ireland",1847,205,NA,NA
"Ireland",1848,205,NA,NA
"Ireland",1849,205,NA,NA
"Ireland",1850,205,NA,NA
"Ireland",1851,205,NA,NA
"Ireland",1852,205,NA,NA
"Ireland",1853,205,NA,NA
"Ireland",1854,205,NA,NA
"Ireland",1855,205,NA,NA
"Ireland",1856,205,NA,NA
"Ireland",1857,205,NA,NA
"Ireland",1858,205,NA,NA
"Ireland",1859,205,NA,NA
"Ireland",1860,205,NA,NA
"Ireland",1861,205,NA,NA
"Ireland",1862,205,NA,NA
"Ireland",1863,205,NA,NA
"Ireland",1864,205,NA,NA
"Ireland",1865,205,NA,NA
"Ireland",1866,205,NA,NA
"Ireland",1867,205,NA,NA
"Ireland",1868,205,NA,NA
"Ireland",1869,205,NA,NA
"Ireland",1870,205,NA,NA
"Ireland",1871,205,NA,NA
"Ireland",1872,205,NA,NA
"Ireland",1873,205,NA,NA
"Ireland",1874,205,NA,NA
"Ireland",1875,205,NA,NA
"Ireland",1876,205,NA,NA
"Ireland",1877,205,NA,NA
"Ireland",1878,205,NA,NA
"Ireland",1879,205,NA,NA
"Ireland",1880,205,NA,NA
"Ireland",1881,205,NA,NA
"Ireland",1882,205,NA,NA
"Ireland",1883,205,NA,NA
"Ireland",1884,205,NA,NA
"Ireland",1885,205,NA,NA
"Ireland",1886,205,NA,NA
"Ireland",1887,205,NA,NA
"Ireland",1888,205,NA,NA
"Ireland",1889,205,NA,NA
"Ireland",1890,205,NA,NA
"Ireland",1891,205,NA,NA
"Ireland",1892,205,NA,NA
"Ireland",1893,205,NA,NA
"Ireland",1894,205,NA,NA
"Ireland",1895,205,NA,NA
"Ireland",1896,205,NA,NA
"Ireland",1897,205,NA,NA
"Ireland",1898,205,NA,NA
"Ireland",1899,205,NA,NA
"Ireland",1900,205,NA,NA
"Ireland",1901,205,NA,NA
"Ireland",1902,205,NA,NA
"Ireland",1903,205,NA,NA
"Ireland",1904,205,NA,NA
"Ireland",1905,205,NA,NA
"Ireland",1906,205,NA,NA
"Ireland",1907,205,NA,NA
"Ireland",1908,205,NA,NA
"Ireland",1909,205,NA,NA
"Ireland",1910,205,NA,NA
"Ireland",1911,205,NA,NA
"Ireland",1912,205,NA,NA
"Ireland",1913,205,NA,NA
"Ireland",1914,205,NA,NA
"Ireland",1915,205,NA,NA
"Ireland",1916,205,NA,NA
"Ireland",1917,205,NA,NA
"Ireland",1918,205,NA,NA
"Ireland",1919,205,NA,NA
"Ireland",1920,205,NA,NA
"Ireland",1921,205,NA,NA
"Ireland",1922,205,NA,NA
"Ireland",1923,205,NA,NA
"Ireland",1924,205,NA,NA
"Ireland",1925,205,NA,NA
"Ireland",1926,205,NA,NA
"Ireland",1927,205,NA,NA
"Ireland",1928,205,NA,NA
"Ireland",1929,205,NA,NA
"Ireland",1930,205,NA,NA
"Ireland",1931,205,NA,NA
"Ireland",1932,205,NA,NA
"Ireland",1933,205,NA,NA
"Ireland",1934,205,NA,NA
"Ireland",1935,205,NA,NA
"Ireland",1936,205,NA,NA
"Ireland",1937,205,NA,NA
"Ireland",1938,205,NA,NA
"Ireland",1939,205,NA,NA
"Ireland",1940,205,NA,NA
"Ireland",1941,205,NA,NA
"Ireland",1942,205,NA,NA
"Ireland",1943,205,NA,NA
"Ireland",1944,205,NA,NA
"Ireland",1945,205,NA,NA
"Ireland",1946,205,NA,NA
"Ireland",1947,205,NA,NA
"Ireland",1948,205,NA,NA
"Ireland",1949,205,NA,NA
"Ireland",1950,205,NA,NA
"Ireland",1951,205,NA,NA
"Ireland",1952,205,NA,NA
"Ireland",1953,205,NA,NA
"Ireland",1954,205,NA,NA
"Ireland",1955,205,NA,NA
"Ireland",1956,205,NA,NA
"Ireland",1957,205,NA,NA
"Ireland",1958,205,NA,NA
"Ireland",1959,205,NA,NA
"Ireland",1960,205,NA,NA
"Ireland",1961,205,NA,NA
"Ireland",1962,205,NA,NA
"Ireland",1963,205,NA,NA
"Ireland",1964,205,NA,NA
"Ireland",1965,205,NA,NA
"Ireland",1966,205,NA,NA
"Ireland",1967,205,NA,NA
"Ireland",1968,205,NA,NA
"Ireland",1969,205,NA,NA
"Ireland",1970,205,NA,NA
"Ireland",1971,205,NA,NA
"Ireland",1972,205,NA,NA
"Ireland",1973,205,NA,NA
"Ireland",1974,205,NA,NA
"Ireland",1975,205,NA,NA
"Ireland",1976,205,NA,NA
"Ireland",1977,205,NA,NA
"Ireland",1978,205,NA,NA
"Ireland",1979,205,NA,NA
"Ireland",1980,205,NA,NA
"Ireland",1981,205,NA,NA
"Ireland",1982,205,NA,NA
"Ireland",1983,205,NA,NA
"Ireland",1984,205,NA,NA
"Ireland",1985,205,NA,NA
"Ireland",1986,205,NA,NA
"Ireland",1987,205,NA,NA
"Ireland",1988,205,NA,NA
"Ireland",1989,205,NA,NA
"Ireland",1990,205,NA,NA
"Ireland",1991,205,NA,NA
"Ireland",1992,205,NA,NA
"Ireland",1993,205,NA,NA
"Ireland",1994,205,NA,NA
"Ireland",1995,205,NA,NA
"Ireland",1996,205,NA,NA
"Ireland",1997,205,NA,NA
"Ireland",1998,205,NA,NA
"Ireland",1999,205,NA,NA
"Ireland",2000,205,NA,NA
"Ireland",2001,205,NA,NA
"Ireland",2002,205,NA,NA
"Ireland",2003,205,NA,NA
"Ireland",2004,205,NA,NA
"Ireland",2005,205,NA,NA
"Ireland",2006,205,NA,NA
"Ireland",2007,205,NA,NA
"Ireland",2008,205,NA,NA
"Israel",1820,666,NA,NA
"Israel",1821,666,NA,NA
"Israel",1822,666,NA,NA
"Israel",1823,666,NA,NA
"Israel",1824,666,NA,NA
"Israel",1825,666,NA,NA
"Israel",1826,666,NA,NA
"Israel",1827,666,NA,NA
"Israel",1828,666,NA,NA
"Israel",1829,666,NA,NA
"Israel",1830,666,NA,NA
"Israel",1831,666,NA,NA
"Israel",1832,666,NA,NA
"Israel",1833,666,NA,NA
"Israel",1834,666,NA,NA
"Israel",1835,666,NA,NA
"Israel",1836,666,NA,NA
"Israel",1837,666,NA,NA
"Israel",1838,666,NA,NA
"Israel",1839,666,NA,NA
"Israel",1840,666,NA,NA
"Israel",1841,666,NA,NA
"Israel",1842,666,NA,NA
"Israel",1843,666,NA,NA
"Israel",1844,666,NA,NA
"Israel",1845,666,NA,NA
"Israel",1846,666,NA,NA
"Israel",1847,666,NA,NA
"Israel",1848,666,NA,NA
"Israel",1849,666,NA,NA
"Israel",1850,666,NA,NA
"Israel",1851,666,NA,NA
"Israel",1852,666,NA,NA
"Israel",1853,666,NA,NA
"Israel",1854,666,NA,NA
"Israel",1855,666,NA,NA
"Israel",1856,666,NA,NA
"Israel",1857,666,NA,NA
"Israel",1858,666,NA,NA
"Israel",1859,666,NA,NA
"Israel",1860,666,NA,NA
"Israel",1861,666,NA,NA
"Israel",1862,666,NA,NA
"Israel",1863,666,NA,NA
"Israel",1864,666,NA,NA
"Israel",1865,666,NA,NA
"Israel",1866,666,NA,NA
"Israel",1867,666,NA,NA
"Israel",1868,666,NA,NA
"Israel",1869,666,NA,NA
"Israel",1870,666,NA,NA
"Israel",1871,666,NA,NA
"Israel",1872,666,NA,NA
"Israel",1873,666,NA,NA
"Israel",1874,666,NA,NA
"Israel",1875,666,NA,NA
"Israel",1876,666,NA,NA
"Israel",1877,666,NA,NA
"Israel",1878,666,NA,NA
"Israel",1879,666,NA,NA
"Israel",1880,666,NA,NA
"Israel",1881,666,NA,NA
"Israel",1882,666,NA,NA
"Israel",1883,666,NA,NA
"Israel",1884,666,NA,NA
"Israel",1885,666,NA,NA
"Israel",1886,666,NA,NA
"Israel",1887,666,NA,NA
"Israel",1888,666,NA,NA
"Israel",1889,666,NA,NA
"Israel",1890,666,NA,NA
"Israel",1891,666,NA,NA
"Israel",1892,666,NA,NA
"Israel",1893,666,NA,NA
"Israel",1894,666,NA,NA
"Israel",1895,666,NA,NA
"Israel",1896,666,NA,NA
"Israel",1897,666,NA,NA
"Israel",1898,666,NA,NA
"Israel",1899,666,NA,NA
"Israel",1900,666,NA,NA
"Israel",1901,666,NA,NA
"Israel",1902,666,NA,NA
"Israel",1903,666,NA,NA
"Israel",1904,666,NA,NA
"Israel",1905,666,NA,NA
"Israel",1906,666,NA,NA
"Israel",1907,666,NA,NA
"Israel",1908,666,NA,NA
"Israel",1909,666,NA,NA
"Israel",1910,666,NA,NA
"Israel",1911,666,NA,NA
"Israel",1912,666,NA,NA
"Israel",1913,666,NA,NA
"Israel",1914,666,NA,NA
"Israel",1915,666,NA,NA
"Israel",1916,666,NA,NA
"Israel",1917,666,NA,NA
"Israel",1918,666,NA,NA
"Israel",1919,666,NA,NA
"Israel",1920,666,NA,NA
"Israel",1921,666,NA,NA
"Israel",1922,666,NA,NA
"Israel",1923,666,NA,NA
"Israel",1924,666,NA,NA
"Israel",1925,666,NA,NA
"Israel",1926,666,NA,NA
"Israel",1927,666,NA,NA
"Israel",1928,666,NA,NA
"Israel",1929,666,NA,NA
"Israel",1930,666,NA,NA
"Israel",1931,666,NA,NA
"Israel",1932,666,NA,NA
"Israel",1933,666,NA,NA
"Israel",1934,666,NA,NA
"Israel",1935,666,NA,NA
"Israel",1936,666,NA,NA
"Israel",1937,666,NA,NA
"Israel",1938,666,NA,NA
"Israel",1939,666,NA,NA
"Israel",1940,666,NA,NA
"Israel",1941,666,NA,NA
"Israel",1942,666,NA,NA
"Israel",1943,666,NA,NA
"Israel",1944,666,NA,NA
"Israel",1945,666,NA,NA
"Israel",1946,666,NA,NA
"Israel",1947,666,NA,NA
"Israel",1948,666,NA,NA
"Israel",1949,666,NA,NA
"Israel",1950,666,NA,NA
"Israel",1951,666,NA,NA
"Israel",1952,666,NA,NA
"Israel",1953,666,NA,NA
"Israel",1954,666,NA,NA
"Israel",1955,666,NA,NA
"Israel",1956,666,NA,NA
"Israel",1957,666,NA,NA
"Israel",1958,666,NA,NA
"Israel",1959,666,NA,NA
"Israel",1960,666,NA,NA
"Israel",1961,666,NA,NA
"Israel",1962,666,NA,NA
"Israel",1963,666,NA,NA
"Israel",1964,666,NA,NA
"Israel",1965,666,NA,NA
"Israel",1966,666,NA,NA
"Israel",1967,666,NA,NA
"Israel",1968,666,NA,NA
"Israel",1969,666,NA,NA
"Israel",1970,666,NA,NA
"Israel",1971,666,NA,NA
"Israel",1972,666,NA,NA
"Israel",1973,666,NA,NA
"Israel",1974,666,NA,NA
"Israel",1975,666,NA,NA
"Israel",1976,666,NA,NA
"Israel",1977,666,NA,NA
"Israel",1978,666,NA,NA
"Israel",1979,666,NA,NA
"Israel",1980,666,NA,NA
"Israel",1981,666,NA,NA
