"year","country.name","gdppc_1990","ccode"
1828,"BURUNDI",NA,516
1829,"BURUNDI",NA,516
1830,"BURUNDI",NA,516
1831,"BURUNDI",NA,516
1832,"BURUNDI",NA,516
1833,"BURUNDI",NA,516
1834,"BURUNDI",NA,516
1835,"BURUNDI",NA,516
1836,"BURUNDI",NA,516
1837,"BURUNDI",NA,516
1838,"BURUNDI",NA,516
1839,"BURUNDI",NA,516
1840,"BURUNDI",NA,516
1841,"BURUNDI",NA,516
1842,"BURUNDI",NA,516
1843,"BURUNDI",NA,516
1844,"BURUNDI",NA,516
1845,"BURUNDI",NA,516
1846,"BURUNDI",NA,516
1847,"BURUNDI",NA,516
1848,"BURUNDI",NA,516
1849,"BURUNDI",NA,516
1850,"BURUNDI",NA,516
1851,"BURUNDI",NA,516
1852,"BURUNDI",NA,516
1853,"BURUNDI",NA,516
1854,"BURUNDI",NA,516
1855,"BURUNDI",NA,516
1856,"BURUNDI",NA,516
1857,"BURUNDI",NA,516
1858,"BURUNDI",NA,516
1859,"BURUNDI",NA,516
1860,"BURUNDI",NA,516
1861,"BURUNDI",NA,516
1862,"BURUNDI",NA,516
1863,"BURUNDI",NA,516
1864,"BURUNDI",NA,516
1865,"BURUNDI",NA,516
1866,"BURUNDI",NA,516
1867,"BURUNDI",NA,516
1868,"BURUNDI",NA,516
1869,"BURUNDI",NA,516
1870,"BURUNDI",NA,516
1871,"BURUNDI",NA,516
1872,"BURUNDI",NA,516
1873,"BURUNDI",NA,516
1874,"BURUNDI",NA,516
1875,"BURUNDI",NA,516
1876,"BURUNDI",NA,516
1877,"BURUNDI",NA,516
1878,"BURUNDI",NA,516
1879,"BURUNDI",NA,516
1880,"BURUNDI",NA,516
1881,"BURUNDI",NA,516
1882,"BURUNDI",NA,516
1883,"BURUNDI",NA,516
1884,"BURUNDI",NA,516
1885,"BURUNDI",NA,516
1886,"BURUNDI",NA,516
1887,"BURUNDI",NA,516
1888,"BURUNDI",NA,516
1889,"BURUNDI",NA,516
1890,"BURUNDI",NA,516
1891,"BURUNDI",NA,516
1892,"BURUNDI",NA,516
1893,"BURUNDI",NA,516
1894,"BURUNDI",NA,516
1895,"BURUNDI",NA,516
1896,"BURUNDI",NA,516
1897,"BURUNDI",NA,516
1898,"BURUNDI",NA,516
1899,"BURUNDI",NA,516
1900,"BURUNDI",NA,516
1901,"BURUNDI",NA,516
1902,"BURUNDI",NA,516
1903,"BURUNDI",NA,516
1904,"BURUNDI",NA,516
1905,"BURUNDI",NA,516
1906,"BURUNDI",NA,516
1907,"BURUNDI",NA,516
1908,"BURUNDI",NA,516
1909,"BURUNDI",NA,516
1910,"BURUNDI",NA,516
1911,"BURUNDI",NA,516
1912,"BURUNDI",NA,516
1913,"BURUNDI",NA,516
1914,"BURUNDI",NA,516
1915,"BURUNDI",NA,516
1916,"BURUNDI",NA,516
1917,"BURUNDI",NA,516
1918,"BURUNDI",NA,516
1919,"BURUNDI",NA,516
1920,"BURUNDI",NA,516
1921,"BURUNDI",NA,516
1922,"BURUNDI",NA,516
1923,"BURUNDI",NA,516
1924,"BURUNDI",NA,516
1925,"BURUNDI",NA,516
1926,"BURUNDI",NA,516
1927,"BURUNDI",NA,516
1928,"BURUNDI",NA,516
1929,"BURUNDI",NA,516
1930,"BURUNDI",NA,516
1931,"BURUNDI",NA,516
1932,"BURUNDI",NA,516
1933,"BURUNDI",NA,516
1934,"BURUNDI",NA,516
1935,"BURUNDI",NA,516
1936,"BURUNDI",NA,516
1937,"BURUNDI",NA,516
1938,"BURUNDI",NA,516
1939,"BURUNDI",NA,516
1940,"BURUNDI",NA,516
1941,"BURUNDI",NA,516
1942,"BURUNDI",NA,516
1943,"BURUNDI",NA,516
1944,"BURUNDI",NA,516
1945,"BURUNDI",NA,516
1946,"BURUNDI",NA,516
1947,"BURUNDI",NA,516
1948,"BURUNDI",NA,516
1949,"BURUNDI",NA,516
1950,"BURUNDI",360.142459388463,516
1951,"BURUNDI",374.152079599296,516
1952,"BURUNDI",379.217231370105,516
1953,"BURUNDI",387.750284212748,516
1954,"BURUNDI",401.917780734782,516
1955,"BURUNDI",407.54682197418,516
1956,"BURUNDI",415.773758870386,516
1957,"BURUNDI",424.223252841906,516
1958,"BURUNDI",428.484953114615,516
1959,"BURUNDI",445.168190958896,516
1960,"BURUNDI",443.64476929215,516
1961,"BURUNDI",372.482021689129,516
1962,"BURUNDI",396.995550551985,516
1963,"BURUNDI",406.97434089797,516
1964,"BURUNDI",420.350081674516,516
1965,"BURUNDI",424.797925627463,516
1966,"BURUNDI",433.05696275078,516
1967,"BURUNDI",461.567414835326,516
1968,"BURUNDI",447.091939897853,516
1969,"BURUNDI",433.765088616836,516
1970,"BURUNDI",540.186048028554,516
1971,"BURUNDI",570.571234923301,516
1972,"BURUNDI",518.704290746296,516
1973,"BURUNDI",554.480685754046,516
1974,"BURUNDI",541.517363515578,516
1975,"BURUNDI",534.85768908055,516
1976,"BURUNDI",565.780670072741,516
1977,"BURUNDI",621.532984331018,516
1978,"BURUNDI",599.708603448013,516
1979,"BURUNDI",583.436594863515,516
1980,"BURUNDI",603.370541836674,516
1981,"BURUNDI",642.073253961742,516
1982,"BURUNDI",625.444747465902,516
1983,"BURUNDI",629.575255282298,516
1984,"BURUNDI",614.365368128988,516
1985,"BURUNDI",671.573947741063,516
1986,"BURUNDI",683.88147889887,516
1987,"BURUNDI",694.980465784208,516
1988,"BURUNDI",702.548088740795,516
1989,"BURUNDI",696.603964710035,516
1990,"BURUNDI",704.617689046528,516
1991,"BURUNDI",722.580116366454,516
1992,"BURUNDI",706.02410540732,516
1993,"BURUNDI",685.164692108792,516
1994,"BURUNDI",654.034529502649,516
1995,"BURUNDI",566.874513446027,516
1996,"BURUNDI",517.304378411233,516
1997,"BURUNDI",517.60411768033,516
1998,"BURUNDI",529.433140361861,516
1999,"BURUNDI",508.994744001266,516
2000,"BURUNDI",495.976988863169,516
2001,"BURUNDI",492.341975185553,516
2002,"BURUNDI",498.926233265034,516
2003,"BURUNDI",477.396937351098,516
2004,"BURUNDI",482.556904994165,516
2005,"BURUNDI",469.506092418811,516
2006,"BURUNDI",475.39773460495,516
2007,"BURUNDI",474.941615552342,516
2008,"BURUNDI",479.116051595874,516
2009,"BURUNDI",NA,516
2010,"BURUNDI",NA,516
1,"CAMEROON",NA,471
730,"CAMEROON",NA,471
1000,"CAMEROON",NA,471
1150,"CAMEROON",NA,471
1280,"CAMEROON",NA,471
1300,"CAMEROON",NA,471
1348,"CAMEROON",NA,471
1400,"CAMEROON",NA,471
1450,"CAMEROON",NA,471
1500,"CAMEROON",NA,471
1550,"CAMEROON",NA,471
1570,"CAMEROON",NA,471
1600,"CAMEROON",NA,471
1650,"CAMEROON",NA,471
1700,"CAMEROON",NA,471
1720,"CAMEROON",NA,471
1750,"CAMEROON",NA,471
1775,"CAMEROON",NA,471
1800,"CAMEROON",NA,471
1801,"CAMEROON",NA,471
1802,"CAMEROON",NA,471
1803,"CAMEROON",NA,471
1804,"CAMEROON",NA,471
1805,"CAMEROON",NA,471
1806,"CAMEROON",NA,471
1807,"CAMEROON",NA,471
1808,"CAMEROON",NA,471
1809,"CAMEROON",NA,471
1810,"CAMEROON",NA,471
1811,"CAMEROON",NA,471
1812,"CAMEROON",NA,471
1813,"CAMEROON",NA,471
1814,"CAMEROON",NA,471
1815,"CAMEROON",NA,471
1816,"CAMEROON",NA,471
1817,"CAMEROON",NA,471
1818,"CAMEROON",NA,471
1819,"CAMEROON",NA,471
1820,"CAMEROON",NA,471
1821,"CAMEROON",NA,471
1822,"CAMEROON",NA,471
1823,"CAMEROON",NA,471
1824,"CAMEROON",NA,471
1825,"CAMEROON",NA,471
1826,"CAMEROON",NA,471
1827,"CAMEROON",NA,471
1828,"CAMEROON",NA,471
1829,"CAMEROON",NA,471
1830,"CAMEROON",NA,471
1831,"CAMEROON",NA,471
1832,"CAMEROON",NA,471
1833,"CAMEROON",NA,471
1834,"CAMEROON",NA,471
1835,"CAMEROON",NA,471
1836,"CAMEROON",NA,471
1837,"CAMEROON",NA,471
1838,"CAMEROON",NA,471
1839,"CAMEROON",NA,471
1840,"CAMEROON",NA,471
1841,"CAMEROON",NA,471
1842,"CAMEROON",NA,471
1843,"CAMEROON",NA,471
1844,"CAMEROON",NA,471
1845,"CAMEROON",NA,471
1846,"CAMEROON",NA,471
1847,"CAMEROON",NA,471
1848,"CAMEROON",NA,471
1849,"CAMEROON",NA,471
1850,"CAMEROON",NA,471
1851,"CAMEROON",NA,471
1852,"CAMEROON",NA,471
1853,"CAMEROON",NA,471
1854,"CAMEROON",NA,471
1855,"CAMEROON",NA,471
1856,"CAMEROON",NA,471
1857,"CAMEROON",NA,471
1858,"CAMEROON",NA,471
1859,"CAMEROON",NA,471
1860,"CAMEROON",NA,471
1861,"CAMEROON",NA,471
1862,"CAMEROON",NA,471
1863,"CAMEROON",NA,471
1864,"CAMEROON",NA,471
1865,"CAMEROON",NA,471
1866,"CAMEROON",NA,471
1867,"CAMEROON",NA,471
1868,"CAMEROON",NA,471
1869,"CAMEROON",NA,471
1870,"CAMEROON",NA,471
1871,"CAMEROON",NA,471
1872,"CAMEROON",NA,471
1873,"CAMEROON",NA,471
1874,"CAMEROON",NA,471
1875,"CAMEROON",NA,471
1876,"CAMEROON",NA,471
1877,"CAMEROON",NA,471
1878,"CAMEROON",NA,471
1879,"CAMEROON",NA,471
1880,"CAMEROON",NA,471
1881,"CAMEROON",NA,471
1882,"CAMEROON",NA,471
1883,"CAMEROON",NA,471
1884,"CAMEROON",NA,471
1885,"CAMEROON",NA,471
1886,"CAMEROON",NA,471
1887,"CAMEROON",NA,471
1888,"CAMEROON",NA,471
1889,"CAMEROON",NA,471
1890,"CAMEROON",NA,471
1891,"CAMEROON",NA,471
1892,"CAMEROON",NA,471
1893,"CAMEROON",NA,471
1894,"CAMEROON",NA,471
1895,"CAMEROON",NA,471
1896,"CAMEROON",NA,471
1897,"CAMEROON",NA,471
1898,"CAMEROON",NA,471
1899,"CAMEROON",NA,471
1900,"CAMEROON",NA,471
1901,"CAMEROON",NA,471
1902,"CAMEROON",NA,471
1903,"CAMEROON",NA,471
1904,"CAMEROON",NA,471
1905,"CAMEROON",NA,471
1906,"CAMEROON",NA,471
1907,"CAMEROON",NA,471
1908,"CAMEROON",NA,471
1909,"CAMEROON",NA,471
1910,"CAMEROON",NA,471
1911,"CAMEROON",NA,471
1912,"CAMEROON",NA,471
1913,"CAMEROON",NA,471
1914,"CAMEROON",NA,471
1915,"CAMEROON",NA,471
1916,"CAMEROON",NA,471
1917,"CAMEROON",NA,471
1918,"CAMEROON",NA,471
1919,"CAMEROON",NA,471
1920,"CAMEROON",NA,471
1921,"CAMEROON",NA,471
1922,"CAMEROON",NA,471
1923,"CAMEROON",NA,471
1924,"CAMEROON",NA,471
1925,"CAMEROON",NA,471
1926,"CAMEROON",NA,471
1927,"CAMEROON",NA,471
1928,"CAMEROON",NA,471
1929,"CAMEROON",NA,471
1930,"CAMEROON",NA,471
1931,"CAMEROON",NA,471
1932,"CAMEROON",NA,471
1933,"CAMEROON",NA,471
1934,"CAMEROON",NA,471
1935,"CAMEROON",NA,471
1936,"CAMEROON",NA,471
1937,"CAMEROON",NA,471
1938,"CAMEROON",NA,471
1939,"CAMEROON",NA,471
1940,"CAMEROON",NA,471
1941,"CAMEROON",NA,471
1942,"CAMEROON",NA,471
1943,"CAMEROON",NA,471
1944,"CAMEROON",NA,471
1945,"CAMEROON",NA,471
1946,"CAMEROON",NA,471
1947,"CAMEROON",NA,471
1948,"CAMEROON",NA,471
1949,"CAMEROON",NA,471
1950,"CAMEROON",670.951129173315,471
1951,"CAMEROON",687.408170116506,471
1952,"CAMEROON",703.780724617255,471
1953,"CAMEROON",720.037538713967,471
1954,"CAMEROON",736.777912981988,471
1955,"CAMEROON",753.937753330759,471
1956,"CAMEROON",770.830981414791,471
1957,"CAMEROON",788.030554561863,471
1958,"CAMEROON",805.462262902272,471
1959,"CAMEROON",822.473607531694,471
1960,"CAMEROON",832.000884090454,471
1961,"CAMEROON",828.584883672917,471
1962,"CAMEROON",839.9794559605,471
1963,"CAMEROON",856.51261746889,471
1964,"CAMEROON",871.837351016516,471
1965,"CAMEROON",873.588372143627,471
1966,"CAMEROON",897.775719972578,471
1967,"CAMEROON",905.303600214007,471
1968,"CAMEROON",945.76511806375,471
1969,"CAMEROON",972.846654407345,471
1970,"CAMEROON",981.840677574104,471
1971,"CAMEROON",989.970686427342,471
1972,"CAMEROON",1010.74661597108,471
1973,"CAMEROON",1003.05313811599,471
1974,"CAMEROON",1024.04242027054,471
1975,"CAMEROON",1051.61520293534,471
1976,"CAMEROON",1043.96764636657,471
1977,"CAMEROON",1070.01763725153,471
1978,"CAMEROON",1094.08426360824,471
1979,"CAMEROON",1119.62551855891,471
1980,"CAMEROON",1191.60266687254,471
1981,"CAMEROON",1350.81733508146,471
1982,"CAMEROON",1416.29709131236,471
1983,"CAMEROON",1471.16556727543,471
1984,"CAMEROON",1537.44799643826,471
1985,"CAMEROON",1621.74895489559,471
1986,"CAMEROON",1682.93232002299,471
1987,"CAMEROON",1549.57445752225,471
1988,"CAMEROON",1434.87668990616,471
1989,"CAMEROON",1267.95823311803,471
1990,"CAMEROON",1211.07324666583,471
1991,"CAMEROON",1132.53477020188,471
1992,"CAMEROON",1067.91467027177,471
1993,"CAMEROON",1006.51601683221,471
1994,"CAMEROON",955.973875485613,471
1995,"CAMEROON",962.953460813517,471
1996,"CAMEROON",986.333198037396,471
1997,"CAMEROON",1011.58142018302,471
1998,"CAMEROON",1037.41226590008,471
1999,"CAMEROON",1057.7302598659,471
2000,"CAMEROON",1076.17004192129,471
2001,"CAMEROON",1098.69827578523,471
2002,"CAMEROON",1115.22674911336,471
2003,"CAMEROON",1132.4191082424,471
2004,"CAMEROON",1147.63153605666,471
2005,"CAMEROON",1147.55116453002,471
2006,"CAMEROON",1157.93589936719,471
2007,"CAMEROON",1170.43495208849,471
2008,"CAMEROON",1173.89451523174,471
2009,"CAMEROON",1170.98197496729,471
2010,"CAMEROON",1179.33674196583,471
1,"CAPE VERDE",NA,402
730,"CAPE VERDE",NA,402
1000,"CAPE VERDE",NA,402
1150,"CAPE VERDE",NA,402
1280,"CAPE VERDE",NA,402
1300,"CAPE VERDE",NA,402
1348,"CAPE VERDE",NA,402
1400,"CAPE VERDE",NA,402
1450,"CAPE VERDE",NA,402
1500,"CAPE VERDE",NA,402
1550,"CAPE VERDE",NA,402
1570,"CAPE VERDE",NA,402
1600,"CAPE VERDE",NA,402
1650,"CAPE VERDE",NA,402
1700,"CAPE VERDE",NA,402
1720,"CAPE VERDE",NA,402
1750,"CAPE VERDE",NA,402
1775,"CAPE VERDE",NA,402
1800,"CAPE VERDE",NA,402
1801,"CAPE VERDE",NA,402
1802,"CAPE VERDE",NA,402
1803,"CAPE VERDE",NA,402
1804,"CAPE VERDE",NA,402
1805,"CAPE VERDE",NA,402
1806,"CAPE VERDE",NA,402
1807,"CAPE VERDE",NA,402
1808,"CAPE VERDE",NA,402
1809,"CAPE VERDE",NA,402
1810,"CAPE VERDE",NA,402
1811,"CAPE VERDE",NA,402
1812,"CAPE VERDE",NA,402
1813,"CAPE VERDE",NA,402
1814,"CAPE VERDE",NA,402
1815,"CAPE VERDE",NA,402
1816,"CAPE VERDE",NA,402
1817,"CAPE VERDE",NA,402
1818,"CAPE VERDE",NA,402
1819,"CAPE VERDE",NA,402
1820,"CAPE VERDE",NA,402
1821,"CAPE VERDE",NA,402
1822,"CAPE VERDE",NA,402
1823,"CAPE VERDE",NA,402
1824,"CAPE VERDE",NA,402
1825,"CAPE VERDE",NA,402
1826,"CAPE VERDE",NA,402
1827,"CAPE VERDE",NA,402
1828,"CAPE VERDE",NA,402
1829,"CAPE VERDE",NA,402
1830,"CAPE VERDE",NA,402
1831,"CAPE VERDE",NA,402
1832,"CAPE VERDE",NA,402
1833,"CAPE VERDE",NA,402
1834,"CAPE VERDE",NA,402
1835,"CAPE VERDE",NA,402
1836,"CAPE VERDE",NA,402
1837,"CAPE VERDE",NA,402
1838,"CAPE VERDE",NA,402
1839,"CAPE VERDE",NA,402
1840,"CAPE VERDE",NA,402
1841,"CAPE VERDE",NA,402
1842,"CAPE VERDE",NA,402
1843,"CAPE VERDE",NA,402
1844,"CAPE VERDE",NA,402
1845,"CAPE VERDE",NA,402
1846,"CAPE VERDE",NA,402
1847,"CAPE VERDE",NA,402
1848,"CAPE VERDE",NA,402
1849,"CAPE VERDE",NA,402
1850,"CAPE VERDE",NA,402
1851,"CAPE VERDE",NA,402
1852,"CAPE VERDE",NA,402
1853,"CAPE VERDE",NA,402
1854,"CAPE VERDE",NA,402
1855,"CAPE VERDE",NA,402
1856,"CAPE VERDE",NA,402
1857,"CAPE VERDE",NA,402
1858,"CAPE VERDE",NA,402
1859,"CAPE VERDE",NA,402
1860,"CAPE VERDE",NA,402
1861,"CAPE VERDE",NA,402
1862,"CAPE VERDE",NA,402
1863,"CAPE VERDE",NA,402
1864,"CAPE VERDE",NA,402
1865,"CAPE VERDE",NA,402
1866,"CAPE VERDE",NA,402
1867,"CAPE VERDE",NA,402
1868,"CAPE VERDE",NA,402
1869,"CAPE VERDE",NA,402
1870,"CAPE VERDE",NA,402
1871,"CAPE VERDE",NA,402
1872,"CAPE VERDE",NA,402
1873,"CAPE VERDE",NA,402
1874,"CAPE VERDE",NA,402
1875,"CAPE VERDE",NA,402
1876,"CAPE VERDE",NA,402
1877,"CAPE VERDE",NA,402
1878,"CAPE VERDE",NA,402
1879,"CAPE VERDE",NA,402
1880,"CAPE VERDE",NA,402
1881,"CAPE VERDE",NA,402
1882,"CAPE VERDE",NA,402
1883,"CAPE VERDE",NA,402
1884,"CAPE VERDE",NA,402
1885,"CAPE VERDE",NA,402
1886,"CAPE VERDE",NA,402
1887,"CAPE VERDE",NA,402
1888,"CAPE VERDE",NA,402
1889,"CAPE VERDE",NA,402
1890,"CAPE VERDE",NA,402
1891,"CAPE VERDE",NA,402
1892,"CAPE VERDE",NA,402
1893,"CAPE VERDE",NA,402
1894,"CAPE VERDE",NA,402
1895,"CAPE VERDE",NA,402
1896,"CAPE VERDE",NA,402
1897,"CAPE VERDE",NA,402
1898,"CAPE VERDE",NA,402
1899,"CAPE VERDE",NA,402
1900,"CAPE VERDE",NA,402
1901,"CAPE VERDE",NA,402
1902,"CAPE VERDE",NA,402
1903,"CAPE VERDE",NA,402
1904,"CAPE VERDE",NA,402
1905,"CAPE VERDE",NA,402
1906,"CAPE VERDE",NA,402
1907,"CAPE VERDE",NA,402
1908,"CAPE VERDE",NA,402
1909,"CAPE VERDE",NA,402
1910,"CAPE VERDE",NA,402
1911,"CAPE VERDE",NA,402
1912,"CAPE VERDE",NA,402
1913,"CAPE VERDE",NA,402
1914,"CAPE VERDE",NA,402
1915,"CAPE VERDE",NA,402
1916,"CAPE VERDE",NA,402
1917,"CAPE VERDE",NA,402
1918,"CAPE VERDE",NA,402
1919,"CAPE VERDE",NA,402
1920,"CAPE VERDE",NA,402
1921,"CAPE VERDE",NA,402
1922,"CAPE VERDE",NA,402
1923,"CAPE VERDE",NA,402
1924,"CAPE VERDE",NA,402
1925,"CAPE VERDE",NA,402
1926,"CAPE VERDE",NA,402
1927,"CAPE VERDE",NA,402
1928,"CAPE VERDE",NA,402
1929,"CAPE VERDE",NA,402
1930,"CAPE VERDE",NA,402
1931,"CAPE VERDE",NA,402
1932,"CAPE VERDE",NA,402
1933,"CAPE VERDE",NA,402
1934,"CAPE VERDE",NA,402
1935,"CAPE VERDE",NA,402
1936,"CAPE VERDE",NA,402
1937,"CAPE VERDE",NA,402
1938,"CAPE VERDE",NA,402
1939,"CAPE VERDE",NA,402
1940,"CAPE VERDE",NA,402
1941,"CAPE VERDE",NA,402
1942,"CAPE VERDE",NA,402
1943,"CAPE VERDE",NA,402
1944,"CAPE VERDE",NA,402
1945,"CAPE VERDE",NA,402
1946,"CAPE VERDE",NA,402
1947,"CAPE VERDE",NA,402
1948,"CAPE VERDE",NA,402
1949,"CAPE VERDE",NA,402
1950,"CAPE VERDE",449.647624541506,402
1951,"CAPE VERDE",455.321313135204,402
1952,"CAPE VERDE",461.122961853394,402
1953,"CAPE VERDE",467.009404519413,402
1954,"CAPE VERDE",460.474093770543,402
1955,"CAPE VERDE",462.745711030512,402
1956,"CAPE VERDE",468.517711607378,402
1957,"CAPE VERDE",452.516351137925,402
1958,"CAPE VERDE",448.661381702632,402
1959,"CAPE VERDE",486.211771811101,402
1960,"CAPE VERDE",507.520266016898,402
1961,"CAPE VERDE",524.639339901054,402
1962,"CAPE VERDE",539.490509830903,402
1963,"CAPE VERDE",552.630221884856,402
1964,"CAPE VERDE",564.177937519137,402
1965,"CAPE VERDE",574.720272651542,402
1966,"CAPE VERDE",584.743729876976,402
1967,"CAPE VERDE",593.779446961225,402
1968,"CAPE VERDE",602.375332795801,402
1969,"CAPE VERDE",610.732449956597,402
1970,"CAPE VERDE",618.958950902477,402
1971,"CAPE VERDE",566.358299535682,402
1972,"CAPE VERDE",536.167188288721,402
1973,"CAPE VERDE",528.836071750015,402
1974,"CAPE VERDE",511.767992285736,402
1975,"CAPE VERDE",524.742065256159,402
1976,"CAPE VERDE",520.31692614029,402
1977,"CAPE VERDE",517.760354235557,402
1978,"CAPE VERDE",566.556875535874,402
1979,"CAPE VERDE",621.638933217474,402
1980,"CAPE VERDE",840.544575581625,402
1981,"CAPE VERDE",904.347804856577,402
1982,"CAPE VERDE",917.12753574284,402
1983,"CAPE VERDE",989.566918175199,402
1984,"CAPE VERDE",1011.13472014154,402
1985,"CAPE VERDE",1081.39365272929,402
1986,"CAPE VERDE",1094.14482237395,402
1987,"CAPE VERDE",1150.82462115355,402
1988,"CAPE VERDE",1166.09753553402,402
1989,"CAPE VERDE",1208.04256857126,402
1990,"CAPE VERDE",1233.44529956944,402
1991,"CAPE VERDE",1186.11262153428,402
1992,"CAPE VERDE",1143.74016881937,402
1993,"CAPE VERDE",1183.68814565585,402
1994,"CAPE VERDE",1241.98943638358,402
1995,"CAPE VERDE",1319.26818950931,402
1996,"CAPE VERDE",1387.57752959035,402
1997,"CAPE VERDE",1475.65934674389,402
1998,"CAPE VERDE",1565.04877099138,402
1999,"CAPE VERDE",1680.98100843762,402
2000,"CAPE VERDE",1775.60620889397,402
2001,"CAPE VERDE",1864.5351117118,402
2002,"CAPE VERDE",1940.63229417444,402
2003,"CAPE VERDE",2014.04743554321,402
2004,"CAPE VERDE",2084.96659724794,402
2005,"CAPE VERDE",2203.72125671801,402
2006,"CAPE VERDE",2426.06202465904,402
2007,"CAPE VERDE",2598.9938618504,402
2008,"CAPE VERDE",2735.37580972276,402
2009,"CAPE VERDE",NA,402
2010,"CAPE VERDE",NA,402
1,"CENTRAL AFRICAN REPUBLIC",NA,482
730,"CENTRAL AFRICAN REPUBLIC",NA,482
1000,"CENTRAL AFRICAN REPUBLIC",NA,482
1150,"CENTRAL AFRICAN REPUBLIC",NA,482
1280,"CENTRAL AFRICAN REPUBLIC",NA,482
1300,"CENTRAL AFRICAN REPUBLIC",NA,482
1348,"CENTRAL AFRICAN REPUBLIC",NA,482
1400,"CENTRAL AFRICAN REPUBLIC",NA,482
1450,"CENTRAL AFRICAN REPUBLIC",NA,482
1500,"CENTRAL AFRICAN REPUBLIC",NA,482
1550,"CENTRAL AFRICAN REPUBLIC",NA,482
1570,"CENTRAL AFRICAN REPUBLIC",NA,482
1600,"CENTRAL AFRICAN REPUBLIC",NA,482
1650,"CENTRAL AFRICAN REPUBLIC",NA,482
1700,"CENTRAL AFRICAN REPUBLIC",NA,482
1720,"CENTRAL AFRICAN REPUBLIC",NA,482
1750,"CENTRAL AFRICAN REPUBLIC",NA,482
1775,"CENTRAL AFRICAN REPUBLIC",NA,482
1800,"CENTRAL AFRICAN REPUBLIC",NA,482
1801,"CENTRAL AFRICAN REPUBLIC",NA,482
1802,"CENTRAL AFRICAN REPUBLIC",NA,482
1803,"CENTRAL AFRICAN REPUBLIC",NA,482
1804,"CENTRAL AFRICAN REPUBLIC",NA,482
1805,"CENTRAL AFRICAN REPUBLIC",NA,482
1806,"CENTRAL AFRICAN REPUBLIC",NA,482
1807,"CENTRAL AFRICAN REPUBLIC",NA,482
1808,"CENTRAL AFRICAN REPUBLIC",NA,482
1809,"CENTRAL AFRICAN REPUBLIC",NA,482
1810,"CENTRAL AFRICAN REPUBLIC",NA,482
1811,"CENTRAL AFRICAN REPUBLIC",NA,482
1812,"CENTRAL AFRICAN REPUBLIC",NA,482
1813,"CENTRAL AFRICAN REPUBLIC",NA,482
1814,"CENTRAL AFRICAN REPUBLIC",NA,482
1815,"CENTRAL AFRICAN REPUBLIC",NA,482
1816,"CENTRAL AFRICAN REPUBLIC",NA,482
1817,"CENTRAL AFRICAN REPUBLIC",NA,482
1818,"CENTRAL AFRICAN REPUBLIC",NA,482
1819,"CENTRAL AFRICAN REPUBLIC",NA,482
1820,"CENTRAL AFRICAN REPUBLIC",NA,482
1821,"CENTRAL AFRICAN REPUBLIC",NA,482
1822,"CENTRAL AFRICAN REPUBLIC",NA,482
1823,"CENTRAL AFRICAN REPUBLIC",NA,482
1824,"CENTRAL AFRICAN REPUBLIC",NA,482
1825,"CENTRAL AFRICAN REPUBLIC",NA,482
1826,"CENTRAL AFRICAN REPUBLIC",NA,482
1827,"CENTRAL AFRICAN REPUBLIC",NA,482
1828,"CENTRAL AFRICAN REPUBLIC",NA,482
1829,"CENTRAL AFRICAN REPUBLIC",NA,482
1830,"CENTRAL AFRICAN REPUBLIC",NA,482
1831,"CENTRAL AFRICAN REPUBLIC",NA,482
1832,"CENTRAL AFRICAN REPUBLIC",NA,482
1833,"CENTRAL AFRICAN REPUBLIC",NA,482
1834,"CENTRAL AFRICAN REPUBLIC",NA,482
1835,"CENTRAL AFRICAN REPUBLIC",NA,482
1836,"CENTRAL AFRICAN REPUBLIC",NA,482
1837,"CENTRAL AFRICAN REPUBLIC",NA,482
1838,"CENTRAL AFRICAN REPUBLIC",NA,482
1839,"CENTRAL AFRICAN REPUBLIC",NA,482
1840,"CENTRAL AFRICAN REPUBLIC",NA,482
1841,"CENTRAL AFRICAN REPUBLIC",NA,482
1842,"CENTRAL AFRICAN REPUBLIC",NA,482
1843,"CENTRAL AFRICAN REPUBLIC",NA,482
1844,"CENTRAL AFRICAN REPUBLIC",NA,482
1845,"CENTRAL AFRICAN REPUBLIC",NA,482
1846,"CENTRAL AFRICAN REPUBLIC",NA,482
1847,"CENTRAL AFRICAN REPUBLIC",NA,482
1848,"CENTRAL AFRICAN REPUBLIC",NA,482
1849,"CENTRAL AFRICAN REPUBLIC",NA,482
1850,"CENTRAL AFRICAN REPUBLIC",NA,482
1851,"CENTRAL AFRICAN REPUBLIC",NA,482
1852,"CENTRAL AFRICAN REPUBLIC",NA,482
1853,"CENTRAL AFRICAN REPUBLIC",NA,482
1854,"CENTRAL AFRICAN REPUBLIC",NA,482
1855,"CENTRAL AFRICAN REPUBLIC",NA,482
1856,"CENTRAL AFRICAN REPUBLIC",NA,482
1857,"CENTRAL AFRICAN REPUBLIC",NA,482
1858,"CENTRAL AFRICAN REPUBLIC",NA,482
1859,"CENTRAL AFRICAN REPUBLIC",NA,482
1860,"CENTRAL AFRICAN REPUBLIC",NA,482
1861,"CENTRAL AFRICAN REPUBLIC",NA,482
1862,"CENTRAL AFRICAN REPUBLIC",NA,482
1863,"CENTRAL AFRICAN REPUBLIC",NA,482
1864,"CENTRAL AFRICAN REPUBLIC",NA,482
1865,"CENTRAL AFRICAN REPUBLIC",NA,482
1866,"CENTRAL AFRICAN REPUBLIC",NA,482
1867,"CENTRAL AFRICAN REPUBLIC",NA,482
